,product_code,count_of_sizes,colors
521,DO7433-900,15,['Multi-Color/Multi-Color/Multi-Color']
522,FQ8899-100,10,['White/Coconut Milk/Black']
523,FD1146-100,1,['White/White/White']
524,DV1129-101,15,"['White/Fir/Black', 'Cobblestone/Desert Berry/Mars Stone/White']"
525,FQ8897-252,16,['Sesame/Picante Red/Bronzine']
526,AA1204-400,21,"['Racer Blue/Safety Orange/Lime Blast/White', 'Anthracite/Black/Light Lemon Twist/Fierce Pink']"
527,DR9114-100,20,['Summit White/White/Gum Light Brown/University Blue']
528,FZ0815-900,15,['Multi-Color/Multi-Color/Multi-Color']
529,CJ1671-100,15,['White/Black']
530,DN4890-700,7,['Team Gold/White/Wolf Grey/Coconut Milk']
531,CZ6558-110,2,"['Black/Light Smoke Grey/Dark Smoke Grey/Black', 'White/Pure Platinum/Wolf Grey/White']"
532,DR6402-900,1,['Multi-Color/Sail/Sanddrift/Football Grey']
533,FQ8889-100,15,['White/Platinum Tint/Metallic Silver/Chrome']
534,DZ4135-002,1,['Tech Grey/Cement Grey/Sail/Black']
535,DO9843-100,0,['White/White/Black']
536,DV7411-400,1,['Deep Royal Blue/Sesame/Midnight Navy/Dark Obsidian']
537,DX5048-300,15,['Jade Ice/Jade Ice/Jade Ice']
538,FD6817-003,15,"['Anthracite/Black/Bright Mandarin/Sky J Light Olive', 'Cement Grey/White/Tech Grey/Black', 'White/Tech Grey/Sail/Light Orewood Brown']"
539,FQ8337-121,14,['Summit White/Coconut Milk/Black/Dark Driftwood']
540,BV2078-100,3,['Summit White/Summit White/Summit White/Black']
541,DZ7260-400,2,['Blackened Blue/Blackened Blue/Blackened Blue/Wolf Grey']
542,FD5088-001,3,['Soft Grey/Thunder Grey/Coconut Milk/Neutral Grey']
543,DV2629-005,15,"['Anthracite/White/Sky J Mauve', 'White/Black/Blue Tint/University Red', 'White/Black/Cement Grey']"
544,FB2372-100,15,['Summit White/Medium Soft Pink/Muslin/Gym Red']
545,FB2392-900,15,['Multi-Color/Multi-Color']
546,FN0708-400,25,"['Industrial Blue/Photon Dust/Emerald Rise/Metallic Silver', 'Violet Dust/Purple Cosmos/University Gold', 'Melon Tint/Metallic Red Bronze/Monarch', 'Light Bone/Coconut Milk/Dark Russet/Campfire Orange', 'Black/Iron Grey/Oil Green/Metallic Pewter']"
547,DH3050-100,4,"['Summit White/Desert Sand/Peach Cream/Black', 'Light Bone/White/Metallic Silver/Diffused Blue', 'Sea Glass/White/Oil Green', 'Hyper Pink/White/Hyper Pink', 'Pink Foam/Pink Foam/Pearl Pink/Pink Rise', 'White/White/Black', 'White/Black/University Blue', 'Team Gold/Saturn Gold/Metallic Gold/Black', 'Light Ultramarine/White/Black/Light Ultramarine', 'Black/Black/Black', 'Black/Phantom/Fierce Pink/Metallic Silver', 'Light Soft Pink/Pink Oxford/Desert Berry/Black', 'White/Black/Metallic Silver/Dusty Cactus', 'Black/White/Anthracite']"
548,FN7105-030,7,['Phantom/Light Magenta/Pink Foam/Black']
549,FD6694-001,15,['Black/Fireberry/Fierce Pink/Multi-Color']
550,AV3918-102,15,"['Black/White', 'White/Gym Red/Black/White']"
551,,0,[None]
552,AQ1779-100,15,['White/White']
553,FJ3448-200,15,"['Legend Light Brown/Sail/Legend Medium Brown', 'Pale Vanilla/Coconut Milk/Sail/Metallic Gold', 'Red Stardust/White/Sail/Metallic Copper', 'Black/Light Smoke Grey/Sail/Metallic Silver', 'Bleached Turquoise/Barely Green/Sail/Sky J Teal', 'Muslin/Celestial Gold/Sail/Desert', 'Coconut Milk/Black/Sail/Sport Spice', 'Team Red/Sail/Muslin/University Red', 'Purple Smoke/White/Purple Smoke']"
554,DQ7688-170,4,['White/Vast Grey/Metallic Gold']
555,DV4462-600,1,['Habanero Red/Coconut Milk/Vivid Sulfur/Light Curry']
556,FJ2708-001,12,['Black/Black/Clear/White']
557,CW2386-603,13,"['Desert Berry/Mars Stone/Burgundy Crush/Light Silver', 'Sanddrift/Hemp/Bright Crimson/Black']"
558,FN6838-012,2,['Light Iron Ore/Photon Dust/Flat Pewter/Metallic Silver']
559,FJ2985-001,1,['Black/Hot Punch/Pink Bloom/Barely Volt']
560,FV4145-001,15,['Black/Multi-Color/Picante Red/Black']
561,DA1349-004,5,['Black/White']
562,,0,[None]
563,,0,[None]
564,DV2024-001,15,['Black/White']
565,DR9922-700,3,['Volt/Mint Foam/Vachetta Tan/Cave Purple']
566,FD0731-001,20,"['Black/Black/White/University Red', 'Fir/Fir/White/White', 'Anthracite/Anthracite/Black/Black']"
567,DQ0660-130,16,"['White/Bordeaux/Metallic Silver', 'White/Midnight Navy/Wolf Grey/Metallic Silver', 'White/Pine Green', 'White/Black']"
568,FD1157-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Hyper Pink']"
569,DJ5630-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Bright Crimson/Black/Black/White']"
570,DJ5593-041,1,"['Phantom/Bright Crimson/White/Midnight Navy', 'Anthracite/White/Cool Grey/Black', 'White/Pure Platinum/Wolf Grey/Black']"
571,DX0024-100,11,"['Pure Platinum/Light Ultramarine/Football Grey/Dark Smoke Grey', 'White/Clear Jade/Rush Fuchsia/Black', 'Photon Dust/Emerald Rise/Volt/Black', 'White/Pure Platinum/Black', 'Black/Smoke Grey/Iron Grey/White', 'Phantom/Oil Green/Sail/Earth']"
572,FJ0850-001,22,['Black/White/Metallic Gold/Malachite']
573,DM0103-003,22,"['Phantom/White/Light Bone/Barely Volt', 'Wolf Grey/Smoke Grey/White', 'White/Black/White', 'Grey Fog/Cement Grey/Burnt Sunrise/White', 'White/Pure Platinum/Fire Red/Black', 'Black/Cement Grey/Metallic Silver/White']"
574,DV1403-002,22,"['White/Gum Medium Brown/Black', 'Black/Anthracite/Gum Medium Brown/White', 'Sea Glass/Mica Green/Lime Blast/Sequoia', 'Photon Dust/White/Track Red/Midnight Navy', 'White/Black', 'Black/White']"
575,DJ5590-103,13,['White/Photo Blue/Black']
576,DD9315-108,1,"['Cool Grey/Gamma Blue/Black', 'White/Pure Platinum/White', 'Black/Iron Grey/White/Black', 'White/Noble Green/Pollen/Black', 'White/Phantom/Volt/Black', 'White/Midnight Navy/Black']"
577,DV1202-601,22,"['Opti Yellow/Black/White', 'Wolf Grey/Anthracite/Black', 'Black/Anthracite/Sail/White', 'Sea Glass/Black/White/Stadium Green', 'Hyper Royal/Black/White', 'Sequoia/Lime Blast/Sea Glass', 'Light Smoke Grey/Hot Punch/Black', 'Ocean Bliss/Mineral Teal/Citron Tint/White', 'Black/White', 'Football Grey/Blue Lightning/Iron Grey', 'Medium Soft Pink/White/Gum Light Brown/Black', 'Photon Dust/White']"
578,FD6815-001,16,['Metallic Silver/Photon Dust/White/Metallic Silver']
579,DV6801-701,3,['Topaz Gold/Phantom/Sea Coral/Gridiron']
580,DV1376-101,22,"['White/Varsity Red/Midnight Navy', 'White/Khaki', 'White/Infrared 23/Black']"
581,DH4120-101,15,['White/Metallic Silver/Varsity Red/French Blue']
582,FB3124-100,13,['White/Clear Jade/Jade Ice/Black']
583,DC5221-041,4,"['Photon Dust/Volt/Emerald Rise/Black', 'Phantom/White/Bright Crimson/Obsidian', 'White/Photo Blue/Black', 'Black/Photo Blue/White', 'White/Grey Fog/Dynamic Turquoise/Black']"
584,FD6853-001,23,['Iron Grey/Black/Dark Smoke Grey/White']
585,DV1407-100,2,['White/Light Silver/Fuchsia Dream/Clear Jade']
586,DM8449-001,1,"['White/Pure Platinum/Wolf Grey/Black', 'Anthracite/White/Cool Grey/Black']"
587,CU9978-101,1,"['Black/Anthracite/Cool Grey/White', 'Iron Grey/Black/Infrared 23/White', 'White/Black']"
588,DQ4128-155,6,['White/Purple Smoke/University Blue/Cave Purple']
589,DV6800-110,14,"['Black/Cool Grey/White', 'White/Pure Platinum/Black', 'Iron Grey/Sea Glass/Luminous Green/Light Silver', 'Black/Smoke Grey/White', 'White/Black']"
590,FD6848-001,10,['Metallic Silver/Photon Dust/White/Metallic Silver']
591,DC9968-705,3,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
592,DJ4978-605,1,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Baltic Blue/White', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Volt', 'Pink Blast/Gridiron/Volt', 'Black/Summit White/Volt/Dark Smoke Grey']"
593,DD9465-600,8,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
594,FN6746-904,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
595,DJ5167-300,10,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Black/Hyper Royal/Chrome', 'Hyper Turquoise/Black/White/Fuchsia Dream']"
596,FD1162-600,11,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
597,DZ3183-100,2,"['Hyper Turquoise/Black', 'White/White/White', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']"
598,DJ5633-600,1,['Bright Crimson/Black/White']
599,DJ5627-600,1,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
600,FN6750-900,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
601,DJ5963-600,12,"['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
602,DX5257-900,19,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
603,DD9475-705,5,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
604,DX5261-902,14,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Volt/Volt', 'Multi-Color/Multi-Color']"
605,DV4336-040,11,"['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome']"
606,DX5266-902,17,"['Multi-Color/Multi-Color', 'University Red/University Red']"
607,DD9472-300,11,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
608,AT5889-407,6,"['Black/Volt/Black', 'Metallic Silver/Volt/Black', 'Black/Hyper Royal/Black', 'White/White/White', 'Blackened Blue/Volt/Black', 'White/Black/Metallic Gold']"
609,DV4337-300,18,"['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
610,DD9482-600,8,"['Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
611,FN8406-300,10,"['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']"
612,DJ5598-040,13,"['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
613,DC9969-600,5,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
614,DC8466-102,16,"['Summit White/Green Glow/White', 'Summit White/White/Off Noir', 'Saturn Gold/Gum Light Brown/White', 'University Blue/University Blue/White', 'Midnight Navy/White/Sail/Vivid Sulfur', 'Night Forest/Black/Canyon Rust', 'Blackened Blue/Blackened Blue/Court Purple/Blackened Blue', 'Black/Off Noir/Summit White']"
615,DV4330-300,6,"['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome']"
616,DV4340-040,19,"['Black/Hyper Royal/Chrome', 'Hyper Turquoise/Fuchsia Dream/Black']"
617,DJ5605-300,16,"['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White']"
618,580456-500,10,"['Green Glow/Gum Light Brown/Black', 'University Blue/University Blue/White', 'Black/Black/Vivid Sulfur/Midnight Navy', 'Smoke Grey/Anthracite/Pale Grey/White', 'White/Gum Light Brown/White', 'White/Blackened Blue/Indigo Haze/Barely Volt', 'Vivid Purple/Gum Light Brown/White/Black']"
619,DD9473-705,3,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
620,DD9463-300,19,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome', 'Bright Crimson/White/University Red/Black', 'Baltic Blue/White/Laser Blue/Pink Blast', 'Black/Dark Smoke Grey/Total Orange/Summit White']"
621,DD9477-300,16,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
622,DX5260-900,19,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
623,DJ5961-600,2,"['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
624,FN6753-900,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
625,DJ5165-040,19,['Black/Hyper Royal/Chrome']
626,FJ4831-900,23,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
627,CZ9890-007,5,"['Metallic Copper/Black/White', 'Football Grey/Light Marine/Volt/Blackened Blue', 'Black/Metallic Gold/Metallic Silver/Metallic Dark Grey', 'Glacier Ice/Yellow Strike/Sunset Glow/Black']"
628,DJ5629-605,1,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
629,DJ5969-040,0,['Black/Hyper Royal/Chrome']
630,DD9441-040,2,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
631,FD1164-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
632,FN8405-300,0,"['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']"
633,FN6749-906,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
634,DJ5603-300,14,"['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
635,AT6178-010,19,['Black/White']
636,DD9469-300,19,['Hyper Turquoise/Fuchsia Dream/White/Black']
637,DJ5631-300,13,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Bright Crimson/Black/White']"
638,DV4333-040,18,"['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome', 'White/Bright Crimson/Black']"
639,DJ5962-040,1,['Black/Hyper Royal/Chrome']
640,DJ5165-300,8,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream']"
641,CT0550-700,13,"['Opti Yellow/Gum Light Brown/Black', 'Guava Ice/Guava Ice/Midnight Navy/White', 'Blackened Blue/Volt/Black/White']"
642,DJ5622-300,8,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome']"
643,DV4342-100,1,"['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
644,DV4344-040,19,['Black/Hyper Royal/Chrome']
645,DJ5635-605,1,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Guava Ice/Black', 'Metallic Silver/Black/Volt/Volt', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Pink Blast/Gridiron/Volt', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
646,DD9483-040,19,['Black/Hyper Royal/Chrome']
647,DD9476-040,13,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome']"
648,DA1174-705,1,['Barely Volt/Summit White/Volt']
649,CZ8482-054,4,"['Football Grey/Light Marine/Rush Orange/Blackened Blue', 'Barely Volt/Summit White/Volt', 'White/Baltic Blue/Pink Blast/Black', 'Black/Summit White/Light Photo Blue/Dark Smoke Grey']"
650,DV4341-100,13,"['Light Dew/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']"
651,DH9638-600,19,['Bright Crimson/White/University Red/Black']
652,DD1391-100,4,['White/White/Black']
653,FQ8826-100,13,['White/Game Royal/Midnight Navy/Football Grey']
654,DZ5485-042,19,['Black/White/Royal Blue/Royal Blue']
655,DX5800-100,21,"['White/Summit White/Phantom/Light Pumice', 'White/Summit White/Phantom/Black', 'Light Silver/Summit White/Light Smoke Grey/Sail']"
656,BV1358-003,17,"['Black/Black', 'Vast Grey/Black/Sail/Vast Grey', 'Worn Blue/Dutch Blue/Mystic Navy/Football Grey']"
657,FQ3381-600,26,"['Medium Soft Pink/Total Orange/Laser Orange/Oil Green', 'Light Bone/Ashen Slate/Coconut Milk/Laser Orange', 'Black/Emerald Rise/Photo Blue', 'Oxygen Purple/Lemon Chiffon/Ice Peach/Black', 'White/Football Grey/Black']"
658,FV3633-081,15,"['Sea Glass/Sail/Bronzine/Bright Mandarin', 'Sea Glass/Sundial/Bright Crimson/Black', 'White/Chile Red/Coconut Milk/Black', 'Hyper Pink/Laser Orange/Black', 'Black/Black/Oatmeal/Metallic Gold Grain', 'Football Grey/Green Strike/Light Armory Blue/Racer Blue', 'White/Jade Ice/Clear Jade/Deep Jungle', 'White/Particle Grey/Metallic Silver/Dark Smoke Grey']"
659,FB8892-200,16,['Baroque Brown/Coconut Milk/Mystic Red/Sesame']
660,FB8883-200,17,"['Baroque Brown/Pale Ivory/Mystic Red/Sesame', 'Light Iron Ore/Black/White/Industrial Blue', 'Photon Dust/White/Black/Metallic Silver', 'White/Black/Starfish', 'Coconut Milk/Team Gold/Gum Dark Brown/Team Gold', 'Black/Racer Blue/Hyper Pink/Bright Crimson', 'Limestone/Limestone/Valerian Blue', 'Lobster/White/Green Noise/Black', 'Dark Pony/Coconut Milk/Sail/Medium Soft Pink']"
661,FJ6196-001,17,"['Black/Anthracite/Metallic Gold/Gold Leaf', 'White/White/Metallic Gold/Gold Leaf']"
662,DZ3356-001,23,"['Black/Bright Concord/Aquatone/True Red', 'White/University Red/Metallic Gold/Black', 'Light Marine/Royal Pulse/Flash Crimson/Astronomy Blue', 'White/Siren Red/Black']"
663,DV2917-500,21,"['Field Purple/Rush Fuchsia', 'Mint Foam/Emerald Rise/Stadium Green/Metallic Silver', 'Black/Dark Smoke Grey/Coconut Milk/Black', 'Ember Glow/Light Fusion Red/University Red', 'Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple', 'Black/Vivid Purple/Bright Crimson/Metallic Silver']"
664,DR5752-100,5,"['White/Pine Green/Cool Grey/Black', 'Photon Dust/Light Smoke Grey/Blue Lightning/Iron Grey', 'Black/Varsity Red/Stealth']"
665,414571-171,20,['White/Wheat']
666,FD1334-001,11,['Black/Metallic Silver/Gunsmoke']
667,CT8532-080,12,"['Night Stadium/Black/Flat Pewter/Total Orange', 'White/Cement Grey/Black/Midnight Navy']"
668,FB9927-200,7,['Medium Olive/Cargo Khaki/Black/Pale Vanilla']
669,FV8106-361,9,['Fir/Coconut Milk/Melon Tint/Team Red']
670,FQ8823-236,9,['Cream II/Vintage Green/Sail/Earth']
671,FQ8824-236,15,['Cream II/Vintage Green/Sail/Earth']
672,DZ2538-300,13,"['Light Orewood Brown/Sequoia/Guava Ice/Light Orewood Brown', 'Sequoia/Light Orewood Brown/Sequoia']"
673,AH8050-100,8,"['Khaki/White/Black', 'Night Maroon/White/Cedar/Black', 'Medium Olive/Oil Green/Metallic Silver/White', 'White/Hot Punch/Black', 'White/Midnight Navy/Psychic Blue/Chile Red', 'White/White/Black', 'White/Persian Violet/Dark Grey/White', 'Black/Black/Black', 'Thunder Grey/Desert Sand/Total Orange/Black', 'Black/White/Solar Red/Anthracite']"
674,DZ4627-101,22,"['White/Black/Neutral Grey/University Red', 'White/Black/Tech Grey/Neutral Grey']"
675,FD0192-200,16,"['Hemp/Baroque Brown/Coconut Milk/Sesame', 'Sail/Coral Chalk/Laser Blue/Midnight Navy', 'Black/Del Sol/Varsity Purple']"
676,DX6934-200,21,"['Rattan/Limestone/Black', 'Black/Black/White']"
677,DR0675-018,21,"['Black/Laser Orange/Citron Pulse/White', 'White/Cement Grey/Pure Platinum/University Red', 'Mint Foam/Psychic Purple/Flash Crimson/Concord']"
678,DX9013-008,12,['Smoke Grey/Light Smoke Grey/Dark Smoke Grey/Laser Orange']
679,CZ0790-161,18,"['White/White/University Red', 'Sail/Atmosphere Grey/Black']"
680,DQ8426-106,7,"['Yellow Ochre/White/Yellow Ochre/Black', 'White/White/Black/Black', 'Black/Black/White/Royal Blue', 'White/Black/Gym Red', 'Black/Black/Black', 'White/White/White', 'Gym Red/White/Black']"
681,DJ6188-101,2,['White/Summit White/Black']
682,DV0831-004,8,"['Black/Black/White/Amber Brown', 'White/White/Honeydew/Honeydew', 'White/Hyper Royal', 'White/Picante Red']"
683,DV1307-101,11,"['Sail/Royal Pulse/Light Silver/Alpha Orange', 'Summit White/Light Silver/Sail/Particle Grey', 'Muslin/Black/Vivid Orange/Celestial Gold', 'Cement Grey/University Blue/White', 'White/Black/Honeydew/Vapor Green', 'Light Orewood Brown/Sail/Celestial Gold/Bright Citrus', 'Bleached Aqua/Black/White/Bright Citrus', 'Palomino/Wild Berry/Desert/Melon Tint']"
684,FD6817-003,15,"['Anthracite/Black/Bright Mandarin/Sky J Light Olive', 'Cement Grey/White/Tech Grey/Black', 'White/Tech Grey/Sail/Light Orewood Brown']"
685,FQ8731-012,12,['Light Iron Ore/Total Orange/Flat Pewter/Light Iron Ore']
686,FD9082-104,17,['White/Black/Pure Platinum/University Gold']
